,group_1,group_2,group_3,sum_1,sum_2,sum_3,max_diff
6115,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 9.31, 8.66, 15.94, 6.45]","[13.21, 10.03, 0.0, 14.74, 16.72, 18.09]",73.43,73.44,72.79,0.6499999999999915
6116,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 9.31, 0.0, 14.74, 15.94]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]",73.43,73.07000000000001,73.16000000000001,0.35999999999999943
6117,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 9.31, 0.0, 14.74, 16.72]","[13.21, 10.03, 8.66, 15.94, 18.09, 6.45]",73.43,73.85,72.38000000000001,1.4699999999999847
6118,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 8.66, 0.0, 14.74, 15.94]","[13.21, 10.03, 9.31, 16.72, 18.09, 6.45]",73.43,72.42,73.81,1.0100000000000051
6119,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 8.66, 0.0, 14.74, 16.72]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]",73.43,73.19999999999999,73.03,0.4000000000000057
6120,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 12.18, 0.0, 15.94, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.74, 16.72]",73.43,73.56,72.67000000000002,0.8899999999999864
6121,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 9.31, 8.66, 0.0, 15.94, 18.09]","[13.21, 10.03, 12.18, 14.74, 16.72, 6.45]",73.43,72.9,73.33,0.5300000000000011
6122,"[12.99, 12.77, 8.89, 13.42, 14.55, 10.81]","[20.9, 9.31, 8.66, 0.0, 16.72, 18.09]","[13.21, 10.03, 12.18, 14.74, 15.94, 6.45]",73.43,73.68,72.55000000000001,1.1299999999999955
6123,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[9.31, 8.66, 14.55, 15.94, 18.09, 6.45]",73.62,73.03999999999999,73.0,0.6200000000000045
6124,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 12.18, 9.31, 0.0, 16.72]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",73.62,72.32,73.72,1.3000000000000114
6125,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 12.18, 9.31, 0.0, 18.09]","[10.03, 8.66, 14.55, 15.94, 16.72, 6.45]",73.62,73.69,72.35,1.3400000000000034
6126,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 12.18, 8.66, 0.0, 18.09]","[10.03, 9.31, 14.55, 15.94, 16.72, 6.45]",73.62,73.04,73.0,0.6200000000000045
6127,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 9.31, 8.66, 14.55, 6.45]","[10.03, 12.18, 0.0, 15.94, 16.72, 18.09]",73.62,73.08,72.96,0.6600000000000108
6128,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 8.66, 14.55, 0.0, 15.94]","[10.03, 12.18, 9.31, 16.72, 18.09, 6.45]",73.62,73.25999999999999,72.78,0.8400000000000034
6129,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 14.55, 0.0, 18.09, 6.45]","[10.03, 12.18, 9.31, 8.66, 15.94, 16.72]",73.62,73.2,72.84,0.7800000000000011
6130,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[10.03, 12.18, 9.31, 8.66, 14.55, 18.09]",73.62,73.22,72.82000000000001,0.7999999999999972
6131,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 12.18, 9.31, 14.55, 6.45]","[13.21, 8.66, 0.0, 15.94, 16.72, 18.09]",73.62,73.42,72.62,1.0
6132,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 12.18, 8.66, 14.55, 6.45]","[13.21, 9.31, 0.0, 15.94, 16.72, 18.09]",73.62,72.77,73.27,0.8500000000000085
6133,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 12.18, 14.55, 0.0, 15.94]","[13.21, 9.31, 8.66, 16.72, 18.09, 6.45]",73.62,73.6,72.44000000000001,1.1799999999999926
6134,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 9.31, 8.66, 18.09, 6.45]","[13.21, 12.18, 14.55, 0.0, 15.94, 16.72]",73.62,73.44000000000001,72.6,1.0200000000000102
6135,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 9.31, 14.55, 0.0, 18.09]","[13.21, 12.18, 8.66, 15.94, 16.72, 6.45]",73.62,72.88000000000001,73.16,0.7399999999999949
6136,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 9.31, 0.0, 15.94, 16.72]","[13.21, 12.18, 8.66, 14.55, 18.09, 6.45]",73.62,72.9,73.14,0.7199999999999989
6137,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 10.03, 8.66, 0.0, 15.94, 18.09]","[13.21, 12.18, 9.31, 14.55, 16.72, 6.45]",73.62,73.62,72.42,1.2000000000000028
6138,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 12.18, 9.31, 8.66, 15.94, 6.45]","[13.21, 10.03, 14.55, 0.0, 16.72, 18.09]",73.62,73.44,72.60000000000001,1.019999999999996
6139,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 12.18, 9.31, 14.55, 0.0, 15.94]","[13.21, 10.03, 8.66, 16.72, 18.09, 6.45]",73.62,72.88,73.16000000000001,0.7400000000000091
6140,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 12.18, 9.31, 14.55, 0.0, 16.72]","[13.21, 10.03, 8.66, 15.94, 18.09, 6.45]",73.62,73.66,72.38000000000001,1.279999999999987
6141,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 12.18, 8.66, 14.55, 0.0, 16.72]","[13.21, 10.03, 9.31, 15.94, 18.09, 6.45]",73.62,73.00999999999999,73.03,0.6100000000000136
6142,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 12.18, 0.0, 15.94, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.55, 16.72]",73.62,73.56,72.48,1.1400000000000006
6143,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 9.31, 8.66, 0.0, 15.94, 18.09]","[13.21, 10.03, 12.18, 14.55, 16.72, 6.45]",73.62,72.9,73.14,0.7199999999999989
6144,"[12.99, 12.77, 8.89, 13.42, 14.74, 10.81]","[20.9, 9.31, 8.66, 0.0, 16.72, 18.09]","[13.21, 10.03, 12.18, 14.55, 15.94, 6.45]",73.62,73.68,72.36,1.3200000000000074
6145,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 10.03, 12.18, 0.0, 16.72]","[9.31, 8.66, 14.55, 14.74, 10.81, 15.94]",72.61,73.03999999999999,74.01,0.4299999999999926
6146,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 10.03, 14.55, 0.0, 14.74]","[12.18, 9.31, 8.66, 10.81, 15.94, 16.72]",72.61,73.42999999999999,73.62,0.19000000000001194
6147,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 12.18, 0.0, 10.81, 15.94]","[10.03, 9.31, 8.66, 14.55, 14.74, 16.72]",72.61,73.04,74.00999999999999,0.4300000000000068
6148,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 12.18, 0.0, 10.81, 16.72]","[10.03, 9.31, 8.66, 14.55, 14.74, 15.94]",72.61,73.82,73.23,0.5899999999999892
6149,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 9.31, 14.55, 0.0, 15.94]","[10.03, 12.18, 8.66, 14.74, 10.81, 16.72]",72.61,73.91,73.14,0.769999999999996
6150,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 9.31, 0.0, 14.74, 15.94]","[10.03, 12.18, 8.66, 14.55, 10.81, 16.72]",72.61,74.10000000000001,72.95,1.1500000000000057
6151,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 8.66, 14.55, 0.0, 15.94]","[10.03, 12.18, 9.31, 14.74, 10.81, 16.72]",72.61,73.25999999999999,73.79,0.5300000000000153
6152,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 8.66, 14.55, 0.0, 16.72]","[10.03, 12.18, 9.31, 14.74, 10.81, 15.94]",72.61,74.03999999999999,73.01,1.029999999999987
6153,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 13.21, 8.66, 0.0, 14.74, 15.94]","[10.03, 12.18, 9.31, 14.55, 10.81, 16.72]",72.61,73.45,73.60000000000001,0.15000000000000568
6154,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 10.03, 12.18, 14.55, 0.0, 15.94]","[13.21, 9.31, 8.66, 14.74, 10.81, 16.72]",72.61,73.6,73.45,0.14999999999999147
6155,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 10.03, 12.18, 0.0, 14.74, 15.94]","[13.21, 9.31, 8.66, 14.55, 10.81, 16.72]",72.61,73.79,73.26,0.5300000000000011
6156,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 10.03, 14.55, 0.0, 10.81, 16.72]","[13.21, 12.18, 9.31, 8.66, 14.74, 15.94]",72.61,73.01,74.04,0.4000000000000057
6157,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 10.03, 0.0, 14.74, 10.81, 16.72]","[13.21, 12.18, 9.31, 8.66, 14.55, 15.94]",72.61,73.2,73.85,0.5900000000000034
6158,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 9.31, 14.55, 0.0, 16.72]","[13.21, 10.03, 8.66, 14.74, 10.81, 15.94]",72.61,73.66,73.39,0.269999999999996
6159,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 9.31, 0.0, 14.74, 15.94]","[13.21, 10.03, 8.66, 14.55, 10.81, 16.72]",72.61,73.07000000000001,73.98,0.46000000000000796
6160,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 9.31, 0.0, 14.74, 16.72]","[13.21, 10.03, 8.66, 14.55, 10.81, 15.94]",72.61,73.85,73.2,0.6499999999999915
6161,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 8.66, 14.55, 0.0, 16.72]","[13.21, 10.03, 9.31, 14.74, 10.81, 15.94]",72.61,73.00999999999999,74.04,0.3999999999999915
6162,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 8.66, 0.0, 14.74, 16.72]","[13.21, 10.03, 9.31, 14.55, 10.81, 15.94]",72.61,73.19999999999999,73.85000000000001,0.5899999999999892
6163,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 12.18, 14.55, 0.0, 14.74, 10.81]","[13.21, 10.03, 9.31, 8.66, 15.94, 16.72]",72.61,73.17999999999999,73.87,0.5699999999999932
6164,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 9.31, 0.0, 10.81, 15.94, 16.72]","[13.21, 10.03, 12.18, 8.66, 14.55, 14.74]",72.61,73.68,73.36999999999999,0.3100000000000165
6165,"[12.99, 12.77, 8.89, 13.42, 18.09, 6.45]","[20.9, 8.66, 0.0, 10.81, 15.94, 16.72]","[13.21, 10.03, 12.18, 9.31, 14.55, 14.74]",72.61,73.03,74.02,0.4200000000000017
6166,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 13.42, 8.66, 6.45]","[14.55, 0.0, 14.74, 10.81, 15.94, 18.09]",72.86,72.67,74.13,0.18999999999999773
6167,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[8.66, 14.55, 14.74, 10.81, 18.09, 6.45]",72.86,73.5,73.30000000000001,0.19999999999998863
6168,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 8.66, 14.55, 6.45]","[13.42, 0.0, 14.74, 10.81, 15.94, 18.09]",72.86,73.8,73.0,0.7999999999999972
6169,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 8.66, 14.74, 6.45]","[13.42, 14.55, 0.0, 10.81, 15.94, 18.09]",72.86,73.99,72.81,1.1799999999999926
6170,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 14.55, 0.0, 14.74]","[13.42, 8.66, 10.81, 15.94, 18.09, 6.45]",72.86,73.42999999999999,73.37,0.05999999999998806
6171,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 10.03, 0.0, 10.81, 18.09]","[13.42, 8.66, 14.55, 14.74, 15.94, 6.45]",72.86,73.04,73.76,0.18000000000000682
6172,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 13.42, 8.66, 10.81, 6.45]","[10.03, 14.55, 0.0, 14.74, 15.94, 18.09]",72.86,73.45,73.35,0.10000000000000853
6173,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 13.42, 14.55, 0.0, 10.81]","[10.03, 8.66, 14.74, 15.94, 18.09, 6.45]",72.86,72.89,73.91,0.030000000000001137
6174,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 13.42, 0.0, 14.74, 10.81]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",72.86,73.08,73.72,0.21999999999999886
6175,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 8.66, 14.55, 0.0, 15.94]","[10.03, 13.42, 14.74, 10.81, 18.09, 6.45]",72.86,73.25999999999999,73.54,0.28000000000001535
6176,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 8.66, 0.0, 14.74, 15.94]","[10.03, 13.42, 14.55, 10.81, 18.09, 6.45]",72.86,73.45,73.35000000000001,0.09999999999999432
6177,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 14.55, 0.0, 18.09, 6.45]","[10.03, 13.42, 8.66, 14.74, 10.81, 15.94]",72.86,73.2,73.60000000000001,0.3400000000000034
6178,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.21, 0.0, 14.74, 18.09, 6.45]","[10.03, 13.42, 8.66, 14.55, 10.81, 15.94]",72.86,73.39,73.41,0.01999999999999602
6179,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 10.03, 13.42, 8.66, 14.55, 6.45]","[13.21, 0.0, 14.74, 10.81, 15.94, 18.09]",72.86,74.01,72.79,1.2199999999999989
6180,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 10.03, 13.42, 14.55, 0.0, 14.74]","[13.21, 8.66, 10.81, 15.94, 18.09, 6.45]",72.86,73.64,73.16,0.480000000000004
6181,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 10.03, 13.42, 0.0, 10.81, 18.09]","[13.21, 8.66, 14.55, 14.74, 15.94, 6.45]",72.86,73.25,73.55000000000001,0.30000000000001137
6182,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 10.03, 8.66, 0.0, 15.94, 18.09]","[13.21, 13.42, 14.55, 14.74, 10.81, 6.45]",72.86,73.62,73.18,0.4399999999999977
6183,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 10.03, 8.66, 10.81, 15.94, 6.45]","[13.21, 13.42, 14.55, 0.0, 14.74, 18.09]",72.86,72.79,74.01,0.06999999999999318
6184,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.42, 8.66, 14.55, 0.0, 15.94]","[13.21, 10.03, 14.74, 10.81, 18.09, 6.45]",72.86,73.47,73.33000000000001,0.13999999999998636
6185,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.42, 8.66, 0.0, 14.74, 15.94]","[13.21, 10.03, 14.55, 10.81, 18.09, 6.45]",72.86,73.66000000000001,73.14000000000001,0.519999999999996
6186,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.42, 14.55, 0.0, 18.09, 6.45]","[13.21, 10.03, 8.66, 14.74, 10.81, 15.94]",72.86,73.41000000000001,73.39,0.020000000000010232
6187,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 13.42, 0.0, 14.74, 18.09, 6.45]","[13.21, 10.03, 8.66, 14.55, 10.81, 15.94]",72.86,73.60000000000001,73.2,0.4000000000000057
6188,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 8.66, 14.55, 0.0, 10.81, 18.09]","[13.21, 10.03, 13.42, 14.74, 15.94, 6.45]",72.86,73.01,73.79,0.15000000000000568
6189,"[12.99, 12.77, 8.89, 12.18, 9.31, 16.72]","[20.9, 8.66, 0.0, 14.74, 10.81, 18.09]","[13.21, 10.03, 13.42, 14.55, 15.94, 6.45]",72.86,73.2,73.60000000000001,0.3400000000000034
6190,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 10.03, 13.42, 9.31, 6.45]","[14.55, 0.0, 14.74, 10.81, 15.94, 16.72]",73.58,73.32000000000001,72.75999999999999,0.8200000000000074
6191,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 10.03, 13.42, 0.0, 14.74]","[9.31, 14.55, 10.81, 15.94, 16.72, 6.45]",73.58,72.3,73.78,1.2800000000000011
6192,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[9.31, 14.55, 14.74, 10.81, 16.72, 6.45]",73.58,73.5,72.58,1.0
6193,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 10.03, 14.55, 0.0, 14.74]","[13.42, 9.31, 10.81, 15.94, 16.72, 6.45]",73.58,73.42999999999999,72.64999999999999,0.9300000000000068
6194,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 13.42, 9.31, 0.0, 15.94]","[10.03, 14.55, 14.74, 10.81, 16.72, 6.45]",73.58,72.78,73.3,0.7999999999999972
6195,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 13.42, 9.31, 0.0, 16.72]","[10.03, 14.55, 14.74, 10.81, 15.94, 6.45]",73.58,73.56,72.52000000000001,1.059999999999988
6196,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 13.42, 14.55, 0.0, 10.81]","[10.03, 9.31, 14.74, 15.94, 16.72, 6.45]",73.58,72.89,73.19,0.6899999999999977
6197,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 13.42, 0.0, 14.74, 10.81]","[10.03, 9.31, 14.55, 15.94, 16.72, 6.45]",73.58,73.08,73.0,0.5799999999999983
6198,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 9.31, 14.55, 0.0, 14.74]","[10.03, 13.42, 10.81, 15.94, 16.72, 6.45]",73.58,72.71,73.36999999999999,0.8700000000000045
6199,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.21, 0.0, 15.94, 16.72, 6.45]","[10.03, 13.42, 9.31, 14.55, 14.74, 10.81]",73.58,73.22,72.86,0.7199999999999989
6200,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 13.42, 14.55, 0.0, 14.74]","[13.21, 9.31, 10.81, 15.94, 16.72, 6.45]",73.58,73.64,72.44000000000001,1.1999999999999886
6201,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 9.31, 0.0, 15.94, 16.72]","[13.21, 13.42, 14.55, 14.74, 10.81, 6.45]",73.58,72.9,73.18,0.6799999999999926
6202,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 9.31, 10.81, 15.94, 6.45]","[13.21, 13.42, 14.55, 0.0, 14.74, 16.72]",73.58,73.44000000000001,72.64000000000001,0.9399999999999835
6203,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 14.55, 0.0, 10.81, 16.72]","[13.21, 13.42, 9.31, 14.74, 15.94, 6.45]",73.58,73.01,73.07000000000001,0.5699999999999932
6204,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 0.0, 14.74, 10.81, 15.94]","[13.21, 13.42, 9.31, 14.55, 16.72, 6.45]",73.58,72.42,73.66000000000001,1.1599999999999966
6205,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 10.03, 0.0, 14.74, 10.81, 16.72]","[13.21, 13.42, 9.31, 14.55, 15.94, 6.45]",73.58,73.2,72.88000000000001,0.6999999999999886
6206,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.42, 9.31, 14.55, 0.0, 14.74]","[13.21, 10.03, 10.81, 15.94, 16.72, 6.45]",73.58,72.92,73.16000000000001,0.6599999999999966
6207,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 13.42, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 9.31, 14.55, 14.74, 10.81]",73.58,73.42999999999999,72.65,0.9299999999999926
6208,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 9.31, 0.0, 14.74, 10.81, 16.72]","[13.21, 10.03, 13.42, 14.55, 15.94, 6.45]",73.58,72.48,73.60000000000001,1.0999999999999943
6209,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 9.31, 0.0, 10.81, 15.94, 16.72]","[13.21, 10.03, 13.42, 14.55, 14.74, 6.45]",73.58,73.68,72.4,1.2800000000000011
6210,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 14.55, 0.0, 14.74, 15.94, 6.45]","[13.21, 10.03, 13.42, 9.31, 10.81, 16.72]",73.58,72.58000000000001,73.5,0.9999999999999858
6211,"[12.99, 12.77, 8.89, 12.18, 8.66, 18.09]","[20.9, 14.55, 0.0, 14.74, 16.72, 6.45]","[13.21, 10.03, 13.42, 9.31, 10.81, 15.94]",73.58,73.36,72.72000000000001,0.8599999999999852
6212,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.21, 10.03, 13.42, 0.0, 15.94]","[9.31, 8.66, 14.55, 16.72, 18.09, 6.45]",72.38,73.5,73.78,0.28000000000000114
6213,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.21, 10.03, 8.66, 14.55, 6.45]","[13.42, 9.31, 0.0, 15.94, 16.72, 18.09]",72.38,73.8,73.48,0.3199999999999932
6214,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.21, 13.42, 9.31, 0.0, 16.72]","[10.03, 8.66, 14.55, 15.94, 18.09, 6.45]",72.38,73.56,73.72,0.1599999999999966
6215,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 10.03, 9.31, 8.66, 18.09, 6.45]","[13.21, 13.42, 14.55, 0.0, 15.94, 16.72]",72.38,73.44000000000001,73.84,0.3999999999999915
6216,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 10.03, 8.66, 0.0, 15.94, 18.09]","[13.21, 13.42, 9.31, 14.55, 16.72, 6.45]",72.38,73.62,73.66000000000001,0.04000000000000625
6217,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.42, 8.66, 14.55, 0.0, 15.94]","[13.21, 10.03, 9.31, 16.72, 18.09, 6.45]",72.38,73.47,73.81,0.3400000000000034
6218,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.42, 14.55, 0.0, 18.09, 6.45]","[13.21, 10.03, 9.31, 8.66, 15.94, 16.72]",72.38,73.41000000000001,73.87,0.45999999999999375
6219,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 13.42, 0.0, 15.94, 16.72, 6.45]","[13.21, 10.03, 9.31, 8.66, 14.55, 18.09]",72.38,73.42999999999999,73.85000000000001,0.4200000000000159
6220,"[12.99, 12.77, 8.89, 12.18, 14.74, 10.81]","[20.9, 9.31, 8.66, 0.0, 16.72, 18.09]","[13.21, 10.03, 13.42, 14.55, 15.94, 6.45]",72.38,73.68,73.60000000000001,0.0799999999999983
6221,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 10.03, 13.42, 9.31, 6.45]","[8.66, 14.55, 0.0, 14.74, 16.72, 18.09]",73.58,73.32000000000001,72.76,0.8199999999999932
6222,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 10.03, 13.42, 8.66, 6.45]","[9.31, 14.55, 0.0, 14.74, 16.72, 18.09]",73.58,72.67,73.41,0.9099999999999966
6223,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 10.03, 13.42, 0.0, 14.74]","[9.31, 8.66, 14.55, 16.72, 18.09, 6.45]",73.58,72.3,73.78,1.2800000000000011
6224,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 10.03, 14.55, 0.0, 14.74]","[13.42, 9.31, 8.66, 16.72, 18.09, 6.45]",73.58,73.42999999999999,72.65,0.9299999999999926
6225,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 13.42, 9.31, 0.0, 16.72]","[10.03, 8.66, 14.55, 14.74, 18.09, 6.45]",73.58,73.56,72.52,1.0600000000000023
6226,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 13.42, 8.66, 0.0, 16.72]","[10.03, 9.31, 14.55, 14.74, 18.09, 6.45]",73.58,72.91,73.17,0.6700000000000017
6227,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 9.31, 8.66, 14.55, 6.45]","[10.03, 13.42, 0.0, 14.74, 16.72, 18.09]",73.58,73.08,73.0,0.5799999999999983
6228,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 9.31, 8.66, 14.74, 6.45]","[10.03, 13.42, 14.55, 0.0, 16.72, 18.09]",73.58,73.27,72.81,0.769999999999996
6229,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 9.31, 14.55, 0.0, 14.74]","[10.03, 13.42, 8.66, 16.72, 18.09, 6.45]",73.58,72.71,73.37,0.8700000000000045
6230,"[12.99, 12.77, 8.89, 12.18, 10.81, 15.94]","[20.9, 13.21, 14.55, 0.0, 18.09, 6.45]","[10.03, 13.42, 9.31, 8.66, 14.74, 16.72]",73.58,73.2,72.88,0.7000000000000028
